,Time,Temperature_Probe1,Temperature_Probe2
18849,188.49,98.1,97.4
18850,188.5,98.1,97.2
18851,188.51,98.0,97.3
18852,188.52,98.3,97.4
18853,188.53,97.8,97.2
18854,188.54,98.1,97.2
18855,188.55,98.1,97.2
18856,188.56,98.1,97.4
18857,188.57,98.4,97.4
18858,188.58,97.8,97.2
18859,188.59,98.0,97.2
18860,188.6,98.0,97.2
18861,188.61,98.1,97.3
18862,188.62,98.3,97.4
18863,188.63,97.8,97.3
18864,188.64,98.1,97.3
18865,188.65,98.1,97.3
18866,188.66,98.0,97.3
18867,188.67,98.3,97.4
18868,188.68,98.0,97.3
18869,188.69,98.1,97.3
18870,188.7,98.1,97.3
18871,188.71,98.0,97.3
18872,188.72,98.4,97.4
18873,188.73,97.8,97.2
18874,188.74,98.1,97.4
18875,188.75,98.1,97.3
18876,188.76,98.1,97.3
18877,188.77,98.4,97.4
18878,188.78,97.9,97.3
18879,188.79,98.1,97.3
18880,188.8,98.0,97.2
18881,188.81,98.1,97.4
18882,188.82,98.4,97.4
18883,188.83,97.9,97.2
18884,188.84,98.1,97.4
18885,188.85,98.1,97.4
18886,188.86,98.1,97.3
18887,188.87,98.3,97.4
18888,188.88,98.0,97.4
18889,188.89,98.2,97.4
18890,188.9,98.1,97.4
18891,188.91,98.1,97.3
18892,188.92,98.4,97.4
18893,188.93,97.8,97.2
18894,188.94,98.1,97.4
18895,188.95,98.1,97.3
18896,188.96,98.1,97.4
18897,188.97,98.3,97.4
18898,188.98,98.0,97.2
18899,188.99,98.2,97.4
18900,189.0,98.1,97.3
18901,189.01,98.0,97.3
18902,189.02,98.3,97.4
18903,189.03,97.8,97.3
18904,189.04,98.1,97.3
18905,189.05,98.1,97.4
18906,189.06,98.0,97.4
18907,189.07,98.3,97.4
18908,189.08,97.9,97.2
18909,189.09,98.1,97.3
18910,189.1,98.0,97.4
18911,189.11,98.0,97.4
18912,189.12,98.2,97.4
18913,189.13,97.8,97.3
18914,189.14,98.1,97.4
18915,189.15,98.1,97.3
18916,189.16,98.0,97.3
18917,189.17,98.3,97.5
18918,189.18,97.9,97.4
18919,189.19,98.1,97.4
18920,189.2,98.0,97.4
18921,189.21,98.0,97.4
18922,189.22,98.2,97.4
18923,189.23,97.7,97.3
18924,189.24,98.0,97.3
18925,189.25,98.0,97.4
18926,189.26,97.9,97.4
18927,189.27,98.2,97.5
18928,189.28,97.8,97.4
18929,189.29,98.1,97.4
18930,189.3,97.9,97.4
18931,189.31,97.9,97.4
18932,189.32,98.2,97.5
18933,189.33,97.7,97.3
18934,189.34,98.0,97.4
18935,189.35,97.9,97.4
18936,189.36,97.9,97.4
18937,189.37,98.2,97.4
18938,189.38,97.7,97.4
18939,189.39,98.0,97.5
18940,189.4,97.8,97.4
18941,189.41,97.8,97.3
18942,189.42,98.1,97.5
18943,189.43,97.7,97.4
18944,189.44,97.9,97.4
18945,189.45,97.8,97.4
18946,189.46,97.8,97.4
18947,189.47,98.1,97.5
18948,189.48,97.6,97.3
18949,189.49,97.8,97.4
18950,189.5,97.8,97.5
18951,189.51,97.8,97.4
18952,189.52,98.1,97.5
18953,189.53,97.7,97.4
18954,189.54,97.9,97.5
18955,189.55,97.8,97.4
18956,189.56,97.7,97.4
18957,189.57,98.1,97.6
18958,189.58,97.6,97.4
18959,189.59,97.8,97.4
18960,189.6,97.7,97.4
18961,189.61,97.7,97.4
18962,189.62,98.1,97.5
18963,189.63,97.5,97.4
18964,189.64,97.7,97.4
18965,189.65,97.8,97.5
18966,189.66,97.8,97.4
18967,189.67,98.0,97.5
18968,189.68,97.6,97.4
18969,189.69,97.9,97.4
18970,189.7,97.7,97.4
18971,189.71,97.7,97.4
18972,189.72,98.1,97.7
18973,189.73,97.6,97.4
18974,189.74,97.8,97.4
18975,189.75,97.7,97.4
18976,189.76,97.7,97.4
18977,189.77,98.0,97.6
18978,189.78,97.5,97.4
18979,189.79,97.7,97.5
18980,189.8,97.7,97.5
18981,189.81,97.7,97.4
18982,189.82,98.0,97.6
18983,189.83,97.6,97.4
18984,189.84,97.8,97.4
18985,189.85,97.7,97.5
18986,189.86,97.7,97.4
18987,189.87,98.0,97.6
18988,189.88,97.6,97.4
18989,189.89,97.8,97.5
18990,189.9,97.7,97.4
18991,189.91,97.7,97.4
18992,189.92,98.0,97.6
18993,189.93,97.5,97.4
18994,189.94,97.8,97.5
18995,189.95,97.7,97.4
18996,189.96,97.7,97.4
18997,189.97,98.0,97.6
18998,189.98,97.7,97.4
18999,189.99,97.8,97.4
19000,190.0,97.7,97.5
19001,190.01,97.7,97.4
19002,190.02,98.1,97.7
19003,190.03,97.6,97.4
19004,190.04,97.8,97.5
19005,190.05,97.7,97.5
19006,190.06,97.7,97.4
19007,190.07,98.0,97.7
19008,190.08,97.5,97.4
19009,190.09,97.8,97.5
19010,190.1,97.7,97.5
19011,190.11,97.7,97.5
19012,190.12,97.9,97.7
19013,190.13,97.5,97.4
19014,190.14,97.7,97.5
19015,190.15,97.7,97.5
19016,190.16,97.7,97.5
19017,190.17,98.0,97.7
19018,190.18,97.5,97.5
19019,190.19,97.7,97.6
19020,190.2,97.7,97.6
19021,190.21,97.6,97.5
19022,190.22,98.0,97.7
19023,190.23,97.5,97.5
19024,190.24,97.7,97.5
19025,190.25,97.7,97.5
19026,190.26,97.7,97.5
19027,190.27,97.9,97.7
19028,190.28,97.4,97.4
19029,190.29,97.7,97.5
19030,190.3,97.7,97.7
19031,190.31,97.7,97.5
19032,190.32,98.0,97.7
19033,190.33,97.5,97.5
19034,190.34,97.7,97.7
19035,190.35,97.7,97.5
19036,190.36,97.6,97.5
19037,190.37,97.9,97.7
19038,190.38,97.4,97.5
19039,190.39,97.7,97.7
19040,190.4,97.6,97.5
19041,190.41,97.7,97.6
19042,190.42,97.9,97.7
19043,190.43,97.3,97.4
19044,190.44,97.6,97.5
19045,190.45,97.7,97.7
19046,190.46,97.7,97.5
19047,190.47,98.0,97.5
19048,190.48,97.5,97.6
19049,190.49,97.8,97.6
19050,190.5,97.7,97.6
19051,190.51,97.6,97.5
19052,190.52,98.0,97.7
19053,190.53,97.5,97.5
19054,190.54,97.7,97.5
19055,190.55,97.7,97.5
19056,190.56,97.6,97.5
19057,190.57,98.0,97.7
19058,190.58,97.5,97.5
19059,190.59,97.7,97.6
19060,190.6,97.7,97.6
19061,190.61,97.7,97.6
19062,190.62,97.9,97.7
19063,190.63,97.3,97.5
19064,190.64,97.7,97.6
19065,190.65,97.7,97.6
19066,190.66,97.7,97.6
19067,190.67,98.0,97.7
19068,190.68,97.6,97.6
19069,190.69,97.7,97.5
19070,190.7,97.7,97.6
19071,190.71,97.7,97.7
19072,190.72,98.1,97.7
19073,190.73,97.5,97.5
19074,190.74,97.8,97.7
19075,190.75,97.7,97.6
19076,190.76,97.7,97.6
19077,190.77,98.1,97.7
19078,190.78,97.5,97.6
19079,190.79,97.8,97.7
19080,190.8,97.8,97.5
19081,190.81,97.7,97.6
19082,190.82,98.0,97.7
19083,190.83,97.5,97.5
19084,190.84,97.7,97.5
19085,190.85,97.7,97.7
19086,190.86,97.7,97.7
19087,190.87,98.1,97.7
19088,190.88,97.6,97.5
19089,190.89,97.8,97.6
19090,190.9,97.7,97.7
19091,190.91,97.7,97.7
19092,190.92,98.1,97.7
19093,190.93,97.6,97.5
19094,190.94,97.8,97.7
19095,190.95,97.7,97.6
19096,190.96,97.7,97.6
19097,190.97,98.1,97.7
19098,190.98,97.5,97.6
19099,190.99,97.8,97.6
19100,191.0,97.8,97.6
19101,191.01,97.8,97.7
19102,191.02,98.1,97.7
19103,191.03,97.6,97.5
19104,191.04,97.8,97.7
19105,191.05,97.8,97.7
19106,191.06,97.8,97.7
19107,191.07,98.1,97.7
19108,191.08,97.7,97.6
19109,191.09,97.9,97.6
19110,191.1,97.9,97.7
19111,191.11,97.8,97.7
19112,191.12,98.2,97.8
19113,191.13,97.8,97.7
19114,191.14,98.0,97.7
19115,191.15,97.8,97.6
19116,191.16,97.8,97.7
19117,191.17,98.2,97.7
19118,191.18,97.7,97.5
19119,191.19,98.0,97.7
19120,191.2,98.0,97.7
19121,191.21,97.9,97.7
19122,191.22,98.2,97.7
19123,191.23,97.7,97.6
19124,191.24,97.9,97.7
19125,191.25,98.0,97.6
19126,191.26,98.0,97.7
19127,191.27,98.2,97.8
19128,191.28,97.8,97.5
19129,191.29,98.1,97.6
19130,191.3,97.9,97.7
19131,191.31,97.9,97.7
19132,191.32,98.3,97.8
19133,191.33,97.8,97.6
19134,191.34,98.0,97.7
19135,191.35,98.0,97.7
19136,191.36,98.0,97.6
19137,191.37,98.2,97.7
19138,191.38,97.7,97.6
19139,191.39,98.1,97.7
19140,191.4,98.0,97.7
19141,191.41,98.0,97.7
19142,191.42,98.2,97.7
19143,191.43,97.7,97.5
19144,191.44,98.0,97.7
19145,191.45,98.0,97.7
19146,191.46,98.0,97.7
19147,191.47,98.2,97.7
19148,191.48,97.9,97.7
19149,191.49,98.1,97.7
19150,191.5,98.0,97.7
19151,191.51,98.0,97.7
19152,191.52,98.3,97.8
19153,191.53,97.8,97.7
19154,191.54,98.1,97.7
19155,191.55,98.0,97.7
19156,191.56,98.0,97.6
19157,191.57,98.3,97.8
19158,191.58,97.8,97.7
19159,191.59,98.1,97.7
19160,191.6,98.0,97.7
19161,191.61,98.0,97.7
19162,191.62,98.3,97.8
19163,191.63,97.8,97.5
19164,191.64,98.1,97.7
19165,191.65,98.1,97.7
19166,191.66,98.1,97.7
19167,191.67,98.2,97.7
19168,191.68,97.8,97.6
19169,191.69,98.0,97.7
19170,191.7,98.1,97.7
19171,191.71,98.1,97.7
19172,191.72,98.4,97.7
19173,191.73,97.9,97.7
19174,191.74,98.1,97.7
19175,191.75,98.0,97.7
19176,191.76,98.0,97.7
19177,191.77,98.5,97.8
19178,191.78,97.9,97.7
19179,191.79,98.1,97.7
19180,191.8,98.0,97.7
19181,191.81,98.0,97.7
19182,191.82,98.3,97.8
19183,191.83,97.8,97.6
19184,191.84,98.1,97.8
19185,191.85,98.1,97.7
19186,191.86,98.1,97.7
19187,191.87,98.3,97.8
19188,191.88,97.8,97.7
19189,191.89,98.1,97.7
19190,191.9,98.1,97.7
19191,191.91,98.1,97.7
19192,191.92,98.3,97.8
19193,191.93,98.0,97.6
19194,191.94,98.1,97.7
19195,191.95,98.1,97.7
19196,191.96,98.1,97.7
19197,191.97,98.5,97.7
19198,191.98,97.9,97.7
19199,191.99,98.1,97.8
19200,192.0,98.1,97.7
19201,192.01,98.1,97.6
19202,192.02,98.4,97.8
19203,192.03,97.9,97.7
19204,192.04,98.1,97.7
19205,192.05,98.1,97.7
19206,192.06,98.0,97.7
19207,192.07,98.3,97.8
19208,192.08,97.9,97.7
19209,192.09,98.1,97.7
19210,192.1,98.1,97.7
19211,192.11,98.1,97.7
19212,192.12,98.3,97.8
19213,192.13,97.8,97.6
19214,192.14,98.1,97.7
19215,192.15,98.1,97.8
19216,192.16,98.1,97.7
19217,192.17,98.3,97.8
19218,192.18,97.9,97.7
19219,192.19,98.1,97.7
19220,192.2,98.1,97.7
19221,192.21,98.0,97.7
19222,192.22,98.5,97.9
19223,192.23,98.0,97.7
19224,192.24,98.2,97.8
19225,192.25,98.1,97.7
19226,192.26,98.1,97.7
19227,192.27,98.5,97.8
19228,192.28,97.9,97.7
19229,192.29,98.2,97.7
19230,192.3,98.1,97.7
19231,192.31,98.1,97.7
19232,192.32,98.4,97.8
19233,192.33,97.8,97.7
19234,192.34,98.2,97.8
19235,192.35,98.1,97.8
19236,192.36,98.1,97.7
19237,192.37,98.3,97.9
19238,192.38,97.8,97.7
19239,192.39,98.1,97.7
19240,192.4,98.1,97.7
19241,192.41,98.1,97.8
19242,192.42,98.4,97.8
19243,192.43,98.0,97.7
19244,192.44,98.1,97.7
19245,192.45,98.1,97.7
19246,192.46,98.1,97.7
19247,192.47,98.5,97.8
19248,192.48,98.0,97.7
19249,192.49,98.2,97.8
19250,192.5,98.1,97.7
19251,192.51,98.1,97.7
19252,192.52,98.5,97.9
19253,192.53,98.0,97.8
19254,192.54,98.1,97.7
19255,192.55,98.1,97.7
19256,192.56,98.1,97.7
19257,192.57,98.3,97.9
19258,192.58,98.0,97.7
19259,192.59,98.1,97.7
19260,192.6,98.1,97.8
19261,192.61,98.1,97.7
19262,192.62,98.3,97.8
19263,192.63,97.8,97.7
19264,192.64,98.1,97.8
19265,192.65,98.2,97.8
19266,192.66,98.1,97.7
19267,192.67,98.4,97.8
19268,192.68,98.0,97.7
19269,192.69,98.1,97.7
19270,192.7,98.1,97.7
19271,192.71,98.1,97.7
19272,192.72,98.5,97.9
19273,192.73,98.0,97.7
19274,192.74,98.1,97.7
19275,192.75,98.1,97.7
19276,192.76,98.1,97.8
19277,192.77,98.5,97.8
19278,192.78,98.0,97.7
19279,192.79,98.1,97.8
19280,192.8,98.2,97.8
19281,192.81,98.1,97.8
19282,192.82,98.3,97.9
19283,192.83,97.8,97.7
19284,192.84,98.2,97.8
19285,192.85,98.1,97.7
19286,192.86,98.1,97.8
19287,192.87,98.4,97.8
19288,192.88,98.0,97.7
19289,192.89,98.1,97.7
19290,192.9,98.1,97.8
19291,192.91,98.1,97.8
19292,192.92,98.5,97.9
19293,192.93,98.0,97.7
19294,192.94,98.1,97.8
19295,192.95,98.1,97.7
19296,192.96,98.1,97.7
19297,192.97,98.3,97.9
19298,192.98,97.9,97.8
19299,192.99,98.1,97.8
19300,193.0,98.1,97.7
19301,193.01,98.0,97.7
19302,193.02,98.3,97.9
19303,193.03,97.9,97.7
19304,193.04,98.1,97.8
19305,193.05,98.1,97.8
19306,193.06,98.1,97.8
19307,193.07,98.3,97.9
19308,193.08,97.8,97.7
19309,193.09,98.1,97.7
19310,193.1,98.1,97.8
19311,193.11,98.1,97.8
19312,193.12,98.3,97.9
19313,193.13,98.0,97.7
19314,193.14,98.1,97.8
19315,193.15,98.1,97.8
19316,193.16,98.1,97.8
19317,193.17,98.5,97.9
19318,193.18,97.9,97.8
19319,193.19,98.1,97.8
19320,193.2,98.0,97.7
19321,193.21,98.0,97.8
19322,193.22,98.4,97.9
19323,193.23,97.9,97.7
19324,193.24,98.1,97.7
19325,193.25,98.0,97.8
19326,193.26,98.0,97.8
19327,193.27,98.3,97.8
19328,193.28,97.8,97.7
19329,193.29,98.1,97.9
19330,193.3,98.1,97.8
19331,193.31,98.1,97.8
19332,193.32,98.3,97.9
19333,193.33,97.8,97.8
19334,193.34,98.1,97.8
19335,193.35,98.1,97.8
19336,193.36,98.1,97.8
19337,193.37,98.3,97.9
19338,193.38,97.9,97.7
19339,193.39,98.1,97.8
19340,193.4,98.1,97.8
19341,193.41,98.0,97.9
19342,193.42,98.5,97.9
19343,193.43,97.9,97.8
19344,193.44,98.1,97.9
19345,193.45,98.0,97.8
19346,193.46,98.0,97.7
19347,193.47,98.4,97.9
19348,193.48,97.8,97.8
19349,193.49,98.1,97.8
19350,193.5,98.0,97.8
19351,193.51,98.0,97.7
19352,193.52,98.4,97.9
19353,193.53,97.9,97.8
19354,193.54,98.1,97.8
19355,193.55,98.1,97.8
19356,193.56,98.1,97.8
19357,193.57,98.3,97.9
19358,193.58,97.8,97.7
19359,193.59,98.1,97.8
19360,193.6,98.1,97.8
19361,193.61,98.1,97.8
19362,193.62,98.3,97.9
19363,193.63,97.9,97.7
19364,193.64,98.1,97.9
19365,193.65,98.1,97.9
19366,193.66,98.0,97.8
19367,193.67,98.4,97.9
19368,193.68,97.9,97.9
19369,193.69,98.1,97.9
19370,193.7,98.1,97.7
19371,193.71,98.0,97.8
19372,193.72,98.4,97.9
19373,193.73,97.9,97.8
19374,193.74,98.1,97.8
19375,193.75,98.0,97.8
19376,193.76,98.0,97.8
19377,193.77,98.4,97.9
19378,193.78,97.9,97.8
19379,193.79,98.1,97.8
19380,193.8,98.1,97.8
19381,193.81,98.1,97.8
19382,193.82,98.4,97.9
19383,193.83,97.8,97.8
19384,193.84,98.1,97.9
19385,193.85,98.1,97.9
19386,193.86,98.1,97.8
19387,193.87,98.3,97.9
19388,193.88,97.8,97.7
19389,193.89,98.1,97.8
19390,193.9,98.1,97.8
19391,193.91,98.1,97.8
19392,193.92,98.3,97.9
19393,193.93,98.0,97.8
19394,193.94,98.1,97.8
19395,193.95,98.1,97.8
19396,193.96,98.0,97.9
19397,193.97,98.5,97.9
19398,193.98,98.0,97.8
19399,193.99,98.1,97.9
19400,194.0,98.0,97.8
19401,194.01,98.1,97.8
19402,194.02,98.4,97.9
19403,194.03,97.8,97.9
19404,194.04,98.1,97.9
19405,194.05,98.1,97.9
19406,194.06,98.0,97.8
19407,194.07,98.3,97.9
19408,194.08,97.9,97.8
19409,194.09,98.1,97.8
19410,194.1,98.1,97.8
19411,194.11,98.1,97.9
19412,194.12,98.3,97.9
19413,194.13,97.8,97.7
19414,194.14,98.1,97.8
19415,194.15,98.1,97.9
19416,194.16,98.1,97.9
19417,194.17,98.4,97.9
19418,194.18,97.9,97.8
19419,194.19,98.1,97.9
19420,194.2,98.1,97.9
19421,194.21,98.0,97.8
19422,194.22,98.4,97.9
19423,194.23,97.8,97.8
19424,194.24,98.1,97.9
19425,194.25,98.1,97.8
19426,194.26,98.0,97.9
19427,194.27,98.3,97.9
19428,194.28,97.8,97.8
19429,194.29,98.0,97.9
19430,194.3,98.0,97.9
19431,194.31,98.0,97.9
19432,194.32,98.3,97.9
19433,194.33,97.8,97.8
19434,194.34,98.0,97.9
19435,194.35,98.0,97.9
19436,194.36,98.0,97.9
19437,194.37,98.3,97.9
19438,194.38,97.8,97.8
19439,194.39,98.0,97.9
19440,194.4,98.0,97.9
19441,194.41,97.9,97.8
19442,194.42,98.3,97.9
19443,194.43,97.7,97.8
19444,194.44,98.0,97.8
19445,194.45,97.9,97.8
19446,194.46,97.8,97.8
19447,194.47,98.2,97.9
19448,194.48,97.7,97.8
19449,194.49,97.8,97.8
19450,194.5,97.9,97.9
19451,194.51,97.8,97.9
19452,194.52,98.2,97.9
19453,194.53,97.7,97.8
19454,194.54,97.8,97.9
19455,194.55,97.8,97.8
19456,194.56,97.8,97.8
19457,194.57,98.1,97.9
19458,194.58,97.7,97.9
19459,194.59,97.8,97.9
19460,194.6,97.8,97.9
19461,194.61,97.7,97.8
19462,194.62,98.1,97.9
19463,194.63,97.6,97.8
19464,194.64,97.8,97.8
19465,194.65,97.8,97.9
19466,194.66,97.8,97.9
19467,194.67,98.2,97.9
19468,194.68,97.7,97.8
19469,194.69,97.8,97.9
19470,194.7,97.8,97.9
19471,194.71,97.7,97.8
19472,194.72,98.1,97.9
19473,194.73,97.7,97.8
19474,194.74,97.8,97.9
19475,194.75,97.8,97.9
19476,194.76,97.8,97.9
19477,194.77,98.1,97.9
19478,194.78,97.5,97.8
19479,194.79,97.8,97.9
19480,194.8,97.8,97.9
19481,194.81,97.8,97.8
19482,194.82,98.1,97.9
19483,194.83,97.7,97.9
19484,194.84,97.8,97.9
19485,194.85,97.8,97.9
19486,194.86,97.7,97.9
19487,194.87,98.1,97.9
19488,194.88,97.7,97.8
19489,194.89,97.8,97.9
19490,194.9,97.8,97.9
19491,194.91,97.8,97.9
19492,194.92,98.2,97.9
19493,194.93,97.6,97.8
19494,194.94,97.8,97.9
19495,194.95,97.8,97.9
19496,194.96,97.8,97.9
19497,194.97,98.1,97.9
19498,194.98,97.7,97.9
19499,194.99,97.8,97.9
19500,195.0,97.8,97.9
19501,195.01,97.7,97.9
19502,195.02,98.1,97.9
19503,195.03,97.7,97.9
19504,195.04,97.8,97.8
19505,195.05,97.8,97.9
19506,195.06,97.7,97.9
19507,195.07,98.2,97.9
19508,195.08,97.6,97.8
19509,195.09,97.8,97.9
19510,195.1,97.8,97.9
19511,195.11,97.8,97.9
19512,195.12,98.2,97.9
19513,195.13,97.6,97.9
19514,195.14,97.9,97.9
19515,195.15,97.8,97.9
19516,195.16,97.8,97.9
19517,195.17,98.1,97.9
19518,195.18,97.7,97.9
19519,195.19,97.8,97.9
19520,195.2,97.8,97.9
19521,195.21,97.7,97.9
19522,195.22,98.1,97.9
19523,195.23,97.7,97.9
19524,195.24,97.8,97.9
19525,195.25,97.8,97.9
19526,195.26,97.7,97.9
19527,195.27,98.1,97.9
19528,195.28,97.6,97.8
19529,195.29,97.8,97.9
19530,195.3,97.8,97.9
19531,195.31,97.8,97.9
19532,195.32,98.2,98.0
19533,195.33,97.6,97.9
19534,195.34,97.8,97.9
19535,195.35,97.8,97.9
19536,195.36,97.8,97.9
19537,195.37,98.2,97.9
19538,195.38,97.7,97.9
19539,195.39,97.8,97.9
19540,195.4,97.8,97.8
19541,195.41,97.8,97.9
19542,195.42,98.1,97.9
19543,195.43,97.7,97.9
19544,195.44,97.8,97.9
19545,195.45,97.8,97.9
19546,195.46,97.7,97.9
19547,195.47,98.1,97.9
19548,195.48,97.7,97.9
19549,195.49,97.8,97.9
19550,195.5,97.9,97.9
19551,195.51,97.7,97.9
19552,195.52,98.1,97.9
19553,195.53,97.7,97.9
19554,195.54,97.8,97.9
19555,195.55,97.9,97.9
19556,195.56,97.8,97.9
19557,195.57,98.1,98.0
19558,195.58,97.6,97.9
19559,195.59,97.8,97.9
19560,195.6,97.8,97.9
19561,195.61,97.8,97.9
19562,195.62,98.2,98.0
19563,195.63,97.7,97.9
19564,195.64,97.9,97.9
19565,195.65,97.8,97.9
19566,195.66,97.8,97.9
19567,195.67,98.2,98.0
19568,195.68,97.7,97.9
19569,195.69,97.8,97.9
19570,195.7,97.8,97.9
19571,195.71,97.8,97.9
19572,195.72,98.1,97.9
19573,195.73,97.7,97.9
19574,195.74,97.8,97.9
19575,195.75,97.8,97.9
19576,195.76,97.8,97.9
19577,195.77,98.1,97.9
19578,195.78,97.7,97.9
19579,195.79,97.9,97.9
19580,195.8,97.9,97.9
19581,195.81,97.7,97.9
19582,195.82,98.1,98.0
19583,195.83,97.8,97.9
19584,195.84,97.8,97.9
19585,195.85,97.9,97.9
19586,195.86,97.8,97.9
19587,195.87,98.2,98.0
19588,195.88,97.7,97.8
19589,195.89,97.8,97.9
19590,195.9,97.8,97.9
19591,195.91,97.9,97.9
19592,195.92,98.2,98.0
19593,195.93,97.6,97.9
19594,195.94,97.8,97.9
19595,195.95,97.8,97.9
19596,195.96,97.9,97.9
19597,195.97,98.2,98.0
19598,195.98,97.7,97.9
19599,195.99,97.9,97.9
19600,196.0,97.8,97.9
19601,196.01,97.8,97.9
19602,196.02,98.2,97.9
19603,196.03,97.7,97.9
19604,196.04,97.9,97.9
19605,196.05,97.8,97.9
19606,196.06,97.8,97.9
19607,196.07,98.1,98.0
19608,196.08,97.7,97.9
19609,196.09,97.9,97.9
19610,196.1,97.8,97.9
19611,196.11,97.8,97.9
19612,196.12,98.2,98.0
19613,196.13,97.7,97.9
19614,196.14,97.9,97.9
19615,196.15,97.8,98.0
19616,196.16,97.9,97.9
19617,196.17,98.1,97.9
19618,196.18,97.7,97.9
19619,196.19,97.9,97.9
19620,196.2,97.9,97.9
19621,196.21,97.8,97.9
19622,196.22,98.1,98.0
19623,196.23,97.7,97.9
19624,196.24,97.9,97.9
19625,196.25,98.0,97.9
19626,196.26,97.8,97.9
19627,196.27,98.1,98.0
19628,196.28,97.8,97.9
19629,196.29,97.9,97.9
19630,196.3,97.9,98.0
19631,196.31,97.8,97.9
19632,196.32,98.1,98.0
19633,196.33,97.7,97.9
19634,196.34,97.8,97.9
19635,196.35,98.0,97.9
19636,196.36,97.8,97.9
19637,196.37,98.2,98.0
19638,196.38,97.8,97.9
19639,196.39,97.9,97.9
19640,196.4,98.0,97.9
19641,196.41,97.8,97.9
19642,196.42,98.1,98.0
19643,196.43,97.8,97.9
19644,196.44,97.9,97.9
19645,196.45,97.9,97.9
19646,196.46,97.8,97.9
19647,196.47,98.1,98.0
19648,196.48,97.7,97.9
19649,196.49,97.9,97.9
19650,196.5,97.9,97.9
19651,196.51,97.8,98.0
19652,196.52,98.2,98.0
19653,196.53,97.7,97.9
19654,196.54,97.9,97.9
19655,196.55,97.9,98.0
19656,196.56,97.8,98.0
19657,196.57,98.2,98.0
19658,196.58,97.7,97.9
19659,196.59,97.8,97.9
19660,196.6,97.8,98.0
19661,196.61,97.9,98.0
19662,196.62,98.2,98.0
19663,196.63,97.6,97.9
19664,196.64,97.9,97.9
19665,196.65,97.9,97.9
19666,196.66,97.9,97.9
19667,196.67,98.2,98.0
19668,196.68,97.7,97.9
19669,196.69,97.8,97.9
19670,196.7,97.8,97.9
19671,196.71,97.9,97.9
19672,196.72,98.1,98.1
19673,196.73,97.7,97.9
19674,196.74,97.8,97.9
19675,196.75,97.8,97.9
19676,196.76,97.8,98.0
19677,196.77,98.2,98.0
19678,196.78,97.7,97.9
19679,196.79,97.8,98.0
19680,196.8,97.8,98.0
19681,196.81,97.8,97.9
19682,196.82,98.1,98.0
19683,196.83,97.7,97.9
19684,196.84,97.9,98.0
19685,196.85,97.8,98.0
19686,196.86,97.8,98.0
19687,196.87,98.1,98.0
19688,196.88,97.7,97.9
19689,196.89,97.9,98.0
19690,196.9,97.8,97.9
19691,196.91,97.8,97.9
19692,196.92,98.1,98.1
19693,196.93,97.7,97.9
19694,196.94,97.8,97.9
19695,196.95,97.8,97.9
19696,196.96,97.8,98.0
19697,196.97,98.1,98.0
19698,196.98,97.6,97.9
19699,196.99,97.8,97.9
19700,197.0,97.8,97.9
19701,197.01,97.8,98.0
19702,197.02,98.1,98.0
19703,197.03,97.7,97.9
19704,197.04,97.8,98.0
19705,197.05,97.8,98.0
19706,197.06,97.8,97.9
19707,197.07,98.1,98.0
19708,197.08,97.6,97.9
19709,197.09,97.8,97.9
19710,197.1,97.8,98.0
19711,197.11,97.7,97.9
19712,197.12,98.1,98.0
19713,197.13,97.7,97.9
19714,197.14,97.8,98.0
19715,197.15,97.8,98.0
19716,197.16,97.7,98.0
19717,197.17,98.1,98.0
19718,197.18,97.7,97.9
19719,197.19,97.7,97.9
19720,197.2,97.8,98.0
19721,197.21,97.7,98.0
19722,197.22,98.0,98.0
19723,197.23,97.7,97.9
19724,197.24,97.7,97.9
19725,197.25,97.8,98.0
19726,197.26,97.7,98.0
19727,197.27,98.0,98.0
19728,197.28,97.6,98.0
19729,197.29,97.7,98.0
19730,197.3,97.8,98.0
19731,197.31,97.7,97.9
19732,197.32,97.9,98.0
19733,197.33,97.6,98.0
19734,197.34,97.7,98.0
19735,197.35,97.7,97.9
19736,197.36,97.7,97.9
19737,197.37,97.8,98.0
19738,197.38,97.7,98.0
19739,197.39,97.7,98.0
19740,197.4,97.7,98.0
19741,197.41,97.7,98.0
19742,197.42,97.8,98.0
19743,197.43,97.5,98.0
19744,197.44,97.7,98.0
19745,197.45,97.7,98.0
19746,197.46,97.6,98.0
19747,197.47,97.8,97.9
19748,197.48,97.5,97.9
19749,197.49,97.7,98.0
19750,197.5,97.7,98.0
19751,197.51,97.6,98.0
19752,197.52,97.8,97.9
19753,197.53,97.5,97.9
19754,197.54,97.7,98.0
19755,197.55,97.7,98.0
19756,197.56,97.7,97.9
19757,197.57,97.7,98.0
19758,197.58,97.5,97.9
19759,197.59,97.7,98.0
19760,197.6,97.6,98.0
19761,197.61,97.6,98.0
19762,197.62,97.8,98.0
19763,197.63,97.5,98.0
19764,197.64,97.7,97.9
19765,197.65,97.6,97.9
19766,197.66,97.6,98.0
19767,197.67,97.9,98.0
19768,197.68,97.5,97.9
19769,197.69,97.6,97.9
19770,197.7,97.6,97.9
19771,197.71,97.6,98.0
19772,197.72,97.9,98.1
19773,197.73,97.5,97.9
19774,197.74,97.6,98.0
19775,197.75,97.6,98.0
19776,197.76,97.7,98.0
19777,197.77,97.8,98.0
19778,197.78,97.3,97.9
19779,197.79,97.6,98.0
