"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00442208","DALE ENTERPRISE, VA US","1994-04-27","85","52","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-04-28","86","53","54"
"USC00442208","DALE ENTERPRISE, VA US","1994-04-29","86","53","59"
"USC00442208","DALE ENTERPRISE, VA US","1994-04-30","84","57","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-01","80","58","62"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-02","72","35","36"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-03","60","35","39"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-04","60","36","43"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-05","46","42","45"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-06","65","44","50"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-07","68","46","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-08","56","48","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-09","59","38","40"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-10","70","39","55"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-11","73","36","41"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-12","71","38","42"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-13","70","38","38"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-14","70","37","39"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-15","72","37","57"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-16","82","37","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-17","75","47","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-18","75","46","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-19","58","42","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-20","58","42","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-21","60","41","44"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-22","71","41","45"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-23","80","45","55"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-24","85","45","52"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-25","87","45","59"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-26","86","53","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-27","77","48","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-28","64","35","38"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-29","70","38","43"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-30","79","38","57"
"USC00442208","DALE ENTERPRISE, VA US","1994-05-31","82","50","52"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-01","83","52","61"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-02","86","56","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-03","86","46","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-04","86","46","50"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-05","82","50","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-06","82","46","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-07","87","65","67"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-08","89","65","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-09","82","52","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-10","82","55","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-11","74","60","62"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-12","77","62","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-13","87","59","61"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-14","92","59","66"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-15","94","64","66"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-16","95","66","68"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-17","89","62","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-18","89","63","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-19","90","63","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-20","95","63","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-21","91","63","70"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-22","94","63","67"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-23","91","64","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-24","90","68","68"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-25","90","67","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-26","81","55","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-27","88","58","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-28","82","60","61"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-29","85","61","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-06-30","91","62","66"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-01","91","57","57"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-02","85","58","63"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-03","92","62","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-04","89","63","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-05","89","63","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-06","90","64","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-07","93","66","68"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-08","94","66","71"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-09","94","66","72"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-10","91","66","68"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-11","91","56","59"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-12","84","58","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-13","90","60","68"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-14","90","60","68"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-15","90","60","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-16","86","67","68"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-17","85","68","68"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-18","73","68","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-19","80","62","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-20","88","63","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-21","89","65","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-22","77","67","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-23","80","66","70"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-24","86","62","73"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-25","85","62","63"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-26","87","63","63"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-27","80","63","63"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-28","69","60","61"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-29","78","60","63"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-30","84","62","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-07-31","84","61","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-01","84","63","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-02","83","63","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-03","83","64","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-04","83","59","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-05","85","60","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-06","72","50","51"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-07","71","46","47"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-08","77","47","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-09","81","56","61"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-10","85","60","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-11","87","62","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-12","87","62","63"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-13","87","63","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-14","90","67","67"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-15","88","58","59"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-16","80","58","62"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-17","65","61","63"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-18","74","62","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-19","80","59","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-20","83","60","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-21","84","60","69"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-22","84","58","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-23","74","56","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-24","75","50","51"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-25","79","50","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-26","83","59","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-27","85","60","63"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-28","85","59","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-29","85","59","66"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-30","79","52","53"
"USC00442208","DALE ENTERPRISE, VA US","1994-08-31","78","53","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-01","78","53","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-02","78","56","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-03","73","56","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-04","66","53","54"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-05","67","43","45"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-06","73","45","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-07","76","49","49"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-08","78","46","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-09","78","46","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-10","82","48","55"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-11","78","52","54"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-12","74","42","42"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-13","76","43","45"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-14","82","42","55"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-15","86","54","59"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-16","86","59","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-17","87","58","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-18","84","52","64"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-19","84","44","44"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-20","75","43","44"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-21","76","44","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-22","76","44","54"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-23","60","54","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-24","70","54","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-25","77","56","65"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-26","79","60","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-27","74","52","53"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-28","76","45","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-29","67","46","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-09-30","69","40","40"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-01","74","39","44"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-02","85","43","60"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-03","65","50","50"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-04","57","34","34"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-05","64","33","44"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-06","61","33","34"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-07","64","33","37"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-08","71","37","41"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-09","73","40","57"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-10","77","42","43"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-11","61","32","32"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-12","61","29","29"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-13","63","29","41"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-14","57","40","50"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-15","58","47","49"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-16","63","34","35"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-17","67","31","31"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-18","71","30","36"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-19","78","39","43"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-20","66","43","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-21","76","45","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-22","69","37","38"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-23","70","37","56"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-24","70","35","35"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-25","69","35","40"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-26","63","35","39"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-27","53","27","27"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-28","54","26","27"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-29","61","26","33"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-30","70","33","41"
"USC00442208","DALE ENTERPRISE, VA US","1994-10-31","75","33","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-01","70","48","58"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-02","69","44","45"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-03","60","32","33"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-04","74","32","38"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-05","78","37","53"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-06","76","53","61"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-07","78","41","43"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-08","64","37","42"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-09","73","41","45"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-10","77","43","43"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-11","51","30","32"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-12","51","24","24"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-13","59","24","34"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-14","71","24","38"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-15","73","38","43"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-16","50","40","45"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-17","45","42","42"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-18","46","41","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-19","56","40","40"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-20","63","33","33"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-21","58","33","33"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-22","61","44","45"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-23","56","28","29"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-24","44","27","27"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-25","48","26","35"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-26","53","28","29"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-27","50","29","38"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-28","54","33","54"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-29","64","39","41"
"USC00442208","DALE ENTERPRISE, VA US","1994-11-30","52","28","29"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-01","52","26","26"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-02","48","23","25"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-03","58","24","27"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-04","60","26","48"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-05","58","32","50"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-06","69","49","50"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-07","66","44","46"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-08","69","31","31"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-09","44","29","34"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-10","46","32","40"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-11","45","36","36"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-12","37","18","19"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-13","35","17","17"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-14","39","17","29"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-15","32","29","32"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-16","38","29","33"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-17","38","33","35"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-18","53","33","34"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-19","50","32","36"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-20","43","20","21"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-21","46","19","22"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-22","53","20","29"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-23","46","20","32"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-24","53","44","52"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-25","50","39","43"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-26","51","24","25"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-27","51","19","19"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-28","53","19","26"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-29","61","25","30"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-30","45","25","26"
"USC00442208","DALE ENTERPRISE, VA US","1994-12-31","40","20","30"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-01","38","30","37"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-02","58","29","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-03","34","15","18"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-04","30","18","26"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-05","33","5","6"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-06","26","4","18"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-07","40","18","35"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-08","47","24","24"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-09","42","28","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-10","46","25","28"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-11","38","27","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-12","45","29","43"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-13","62","42","44"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-14","64","43","58"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-15","65","58","59"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-16","60","46","46"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-17","50","35","38"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-18","50","29","32"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-19","49","32","42"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-20","45","40","41"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-21","41","32","33"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-22","39","25","25"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-23","37","25","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-24","37","25","26"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-25","35","22","22"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-26","41","17","17"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-27","38","16","16"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-28","40","16","16"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-29","31","21","21"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-30","26","22","22"
"USC00442208","DALE ENTERPRISE, VA US","1995-01-31","29","12","12"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-01","38","10","28"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-02","48","31","37"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-03","48","24","25"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-04","39","22","22"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-05","39","15","15"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-06","20","0","6"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-07","21","5","8"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-08","27","4","17"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-09","21","4","7"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-10","31","4","26"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-11","35","25","28"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-12","48","12","12"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-13","23","11","16"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-14","33","16","21"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-15","37","21","25"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-16","37","25","36"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-17","42","33","33"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-18","47","25","25"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-19","49","24","24"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-20","57","24","35"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-21","59","33","42"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-22","42","19","20"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-23","49","20","39"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-24","68","32","35"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-25","40","18","18"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-26","46","28","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-27","52","28","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-02-28","48","29","46"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-01","63","41","41"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-02","49","26","27"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-03","41","27","28"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-04","38","27","30"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-05","40","26","32"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-06","40","32","38"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-07","67","38","44"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-08","69","38","56"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-09","64","20","21"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-10","34","15","16"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-11","40","15","25"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-12","63","25","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-13","67","29","30"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-14","72","30","33"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-15","73","33","35"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-16","72","35","37"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-17","75","36","39"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-18","75","28","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-19","57","26","28"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-20","61","28","40"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-21","63","40","49"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-22","60","39","42"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-23","62","34","37"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-24","53","32","33"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-25","53","26","30"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-26","57","27","29"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-27","65","27","47"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-28","60","41","42"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-29","60","32","35"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-30","50","41","42"
"USC00442208","DALE ENTERPRISE, VA US","1995-03-31","55","29","35"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-01","51","24","28"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-02","50","27","28"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-03","50","26","27"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-04","66","27","52"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-05","64","24","26"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-06","64","24","28"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-07","65","27","38"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-08","74","27","37"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-09","82","36","46"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-10","82","36","38"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-11","46","36","40"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-12","61","40","50"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-13","60","37","39"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-14","60","39","45"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-15","55","26","27"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-16","62","26","40"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-17","70","40","47"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-18","53","45","48"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-19","64","48","53"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-20","86","45","47"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-21","68","45","53"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-22","80","45","51"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-23","77","38","45"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-24","54","36","37"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-25","44","35","37"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-26","64","32","33"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-27","64","33","41"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-28","74","40","48"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-29","66","34","37"
"USC00442208","DALE ENTERPRISE, VA US","1995-04-30","69","37","48"
"USC00442208","DALE ENTERPRISE, VA US","1995-05-01","54","42","43"
"USC00442208","DALE ENTERPRISE, VA US","1995-05-02","61","43","44"
"USC00442208","DALE ENTERPRISE, VA US","1995-05-03","46","39","40"
"USC00442208","DALE ENTERPRISE, VA US","1995-05-04","64","39","47"
"USC00442208","DALE ENTERPRISE, VA US","1995-05-05","64","47","56"
"USC00442208","DALE ENTERPRISE, VA US","1995-05-06","63","41","41"
"USC00442208","DALE ENTERPRISE, VA US","1995-05-07","69","37","54"
"USC00442208","DALE ENTERPRISE, VA US","1995-05-08","72","42","46"
